CASSA	SERIE	DATA_ORA	POOL	ID_IMPIANTO	ID_LETTORE
102	21697	04/01/2006 9.06.00	1	176	1
92	40242	04/01/2006 9.06.00	311	176	3
100	22698	04/01/2006 9.06.00	1	176	3
100	22697	04/01/2006 9.06.00	1	176	2
104	19158	04/01/2006 9.07.00	1	176	4
99	24608	04/01/2006 9.07.00	1	176	2
108	17366	04/01/2006 9.07.00	1	176	4
104	19157	04/01/2006 9.07.00	1	176	3
77	21390	04/01/2006 9.07.00	1	176	2
77	21394	04/01/2006 9.07.00	1	176	2
77	21395	04/01/2006 9.07.00	1	176	4
75	20680	04/01/2006 9.07.00	1	176	2
77	21391	04/01/2006 9.07.00	1	176	3
77	21393	04/01/2006 9.07.00	1	176	3
77	21392	04/01/2006 9.07.00	1	176	1
140	2090	04/01/2006 9.07.00	1	176	4
75	20681	04/01/2006 9.07.00	1	176	3
108	18951	04/01/2006 9.08.00	1	176	4
77	22018	04/01/2006 9.08.00	1	176	4
77	22374	04/01/2006 9.08.00	311	176	2
77	22375	04/01/2006 9.08.00	311	176	4
78	9570	04/01/2006 9.08.00	1	176	4
78	9568	04/01/2006 9.08.00	1	176	3
77	22377	04/01/2006 9.08.00	311	176	3
77	22376	04/01/2006 9.08.00	311	176	4
78	9565	04/01/2006 9.08.00	1	176	4
77	17605	04/01/2006 9.08.00	311	176	2
108	18950	04/01/2006 9.08.00	1	176	3
76	17489	04/01/2006 9.08.00	311	176	3
77	22017	04/01/2006 9.08.00	1	176	3
76	20700	04/01/2006 9.09.00	1	176	2
99	25170	04/01/2006 9.09.00	1	176	1
96	21377	04/01/2006 9.09.00	1	176	3
102	23034	04/01/2006 9.09.00	1	176	1
103	14982	04/01/2006 9.09.00	1	176	3
102	23036	04/01/2006 9.09.00	1	176	1
77	21907	04/01/2006 9.09.00	1	176	4
99	25169	04/01/2006 9.09.00	1	176	2
97	19713	04/01/2006 9.09.00	1	176	2
77	21909	04/01/2006 9.09.00	1	176	4
96	21378	04/01/2006 9.09.00	1	176	2
76	20702	04/01/2006 9.09.00	1	176	4
76	20698	04/01/2006 9.09.00	1	176	3
78	9681	04/01/2006 9.09.00	1	176	4
126	17005	04/01/2006 9.09.00	1	176	3
77	21905	04/01/2006 9.09.00	1	176	4
78	9572	04/01/2006 9.09.00	1	176	4
126	17006	04/01/2006 9.09.00	1	176	4
126	16999	04/01/2006 9.09.00	1	176	1
109	17802	04/01/2006 9.10.00	1	176	4
99	24181	04/01/2006 9.10.00	1	176	2
109	17803	04/01/2006 9.10.00	1	176	3
76	20294	04/01/2006 9.10.00	1	176	4
78	9683	04/01/2006 9.10.00	1	176	3
78	9469	04/01/2006 9.10.00	1	176	4
73	15967	04/01/2006 9.10.00	1	176	1
78	9466	04/01/2006 9.10.00	1	176	2
76	17446	04/01/2006 9.10.00	1	176	1
110	24528	04/01/2006 9.10.00	1	176	3
76	20962	04/01/2006 9.10.00	1	176	2
97	19712	04/01/2006 9.10.00	1	176	1
76	20296	04/01/2006 9.10.00	1	176	3
76	20270	04/01/2006 9.10.00	1	176	2
97	21828	04/01/2006 9.10.00	1	176	1
97	21830	04/01/2006 9.10.00	1	176	2
97	21829	04/01/2006 9.10.00	1	176	4
96	21477	04/01/2006 9.10.00	1	176	1
96	21476	04/01/2006 9.10.00	1	176	2
106	21911	04/01/2006 9.10.00	1	176	3
77	20965	04/01/2006 9.10.00	1	176	4
99	25278	04/01/2006 9.10.00	1	176	1
99	24180	04/01/2006 9.10.00	1	176	3
76	19993	04/01/2006 9.10.00	1	176	3
78	8783	04/01/2006 9.10.00	1	176	2
76	20517	04/01/2006 9.10.00	1	176	2
77	21748	04/01/2006 9.10.00	1	176	3
78	8784	04/01/2006 9.10.00	1	176	4
78	9468	04/01/2006 9.10.00	1	176	3
77	20964	04/01/2006 9.10.00	1	176	4
78	9600	04/01/2006 9.11.00	1	176	1
77	21355	04/01/2006 9.11.00	1	176	2
97	21831	04/01/2006 9.11.00	1	176	4
92	40025	04/01/2006 9.11.00	311	176	3
77	21636	04/01/2006 9.11.00	1	176	3
